createdat,createdby,modifiedat,modifiedby,producto_codigo,centrologistico_codigo,centrobeneficio_codigo,plancuenta_codigo,costo,historico,iscoproducto
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,70000771,6000,6000,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,70000772,6000,6000,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,70000773,6000,6000,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,70000774,6000,6000,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,70000775,6000,6000,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,70000776,6000,6000,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,90000060,6000,6000,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,10000171,1000,1000,"",63.300,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,10000172,1000,1000,"",30.930,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,10000180,1000,1000,"",47.020,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,10000220,1000,1000,"",13.300,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,10000230,1000,1000,"",54.590,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,10000240,1000,1000,"",215.130,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,10000240,6010,6010,"",215.190,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,11000210,4000,4000,"",0.480,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,11000211,4000,4000,"",0.200,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,13000160,4000,4000,"",23.970,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,13000160,5000,5000,"",23.970,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,18000201,6000,6000,"",0.010,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,18000202,6000,6000,"",0.080,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,18000203,6000,6000,"",0.170,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,18000270,6000,6000,"",0.100,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,18000280,6000,6000,"",275.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,18000280,6010,6010,"",275.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,18000290,6000,6000,"",128.050,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,18000291,6000,6000,"",0.200,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,18000291,6010,6010,"",0.200,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,18000292,6010,6000,"",0.190,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,18000300,6000,6000,"",1234.070,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,18000300,6010,6010,"",1289.250,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,18000302,6000,6000,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,18000302,6010,6010,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,18000303,6000,6000,"",1.430,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,18000303,6010,6010,"",1.430,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,19000080,4000,4000,"",16.910,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,19000080,5000,5000,"",16.740,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,19000080,5001,5001,"",16.740,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,19000080,5002,5002,"",16.740,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,19000080,5003,5003,"",16.740,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,19000080,5004,5004,"",16.740,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,19000080,5005,5005,"",16.740,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,19000080,5006,5006,"",16.740,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,19000081,4000,4000,"",16.910,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,19000081,5000,5000,"",16.740,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,19000081,5001,5001,"",16.740,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,19000081,5002,5002,"",16.740,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,19000081,5003,5003,"",16.740,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,19000081,5004,5004,"",16.740,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,19000081,5005,5005,"",16.740,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,19000081,5006,5006,"",16.740,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,19000082,4000,4000,"",16.910,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,19000082,5000,5000,"",16.740,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,19000082,5001,5001,"",16.740,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,19000082,5002,5002,"",16.740,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,19000082,5003,5003,"",16.740,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,19000082,5004,5004,"",16.740,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,19000082,5005,5005,"",16.740,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,19000082,5006,5006,"",16.740,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,19000083,4000,4000,"",16.910,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,19000083,5000,5000,"",16.740,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,19000083,5001,5001,"",16.740,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,19000083,5002,5002,"",16.740,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,19000083,5003,5003,"",16.740,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,19000083,5004,5004,"",16.740,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,19000083,5005,5005,"",16.740,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,19000083,5006,5006,"",16.740,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,19000090,4000,4000,"",15.500,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,19000090,5000,5000,"",15.150,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,19000090,5001,5001,"",15.150,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,19000090,5002,5002,"",15.150,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,19000090,5003,5003,"",15.150,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,19000090,5004,5004,"",15.150,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,19000090,5005,5005,"",15.150,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,19000090,5006,5006,"",15.150,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,20000060,4000,4000,"",26.080,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,20000060,5000,5000,"",25.550,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,20000060,5001,5001,"",25.550,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,20000060,5002,5002,"",25.550,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,20000060,5003,5003,"",25.550,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,20000060,5004,5004,"",25.550,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,20000060,5005,5005,"",25.550,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,20000060,5006,5006,"",25.550,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,21000171,4000,4000,"",26.570,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,21000171,5000,5000,"",26.990,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,21000171,5001,5001,"",26.990,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,21000171,5002,5002,"",26.990,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,21000171,5003,5003,"",26.990,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,21000171,5004,5004,"",26.990,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,21000171,5005,5005,"",26.990,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,21000171,5006,5006,"",26.990,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,21000172,4000,4000,"",23.400,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,21000172,5000,5000,"",23.850,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,21000172,5001,5001,"",23.850,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,21000172,5002,5002,"",23.850,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,21000172,5003,5003,"",23.850,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,21000172,5004,5004,"",23.850,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,21000172,5005,5005,"",23.850,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,21000172,5006,5006,"",23.850,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,21000173,4000,4000,"",23.760,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,21000173,5000,5000,"",23.850,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,21000173,5001,5001,"",23.850,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,21000173,5002,5002,"",23.850,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,21000173,5003,5003,"",23.850,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,21000173,5004,5004,"",23.850,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,21000173,5005,5005,"",23.850,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,21000173,5006,5006,"",23.850,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,21000174,4000,4000,"",20.940,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,21000174,5000,5000,"",20.220,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,21000174,5001,5001,"",20.220,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,21000174,5002,5002,"",20.220,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,21000174,5003,5003,"",20.220,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,21000174,5004,5004,"",20.220,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,21000174,5005,5005,"",20.220,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,21000174,5006,5006,"",20.220,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,21000175,4000,4000,"",20.960,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,21000175,5000,5000,"",20.230,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,21000175,5001,5001,"",20.230,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,21000175,5002,5002,"",20.230,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,21000175,5003,5003,"",20.230,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,21000175,5004,5004,"",20.230,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,21000175,5005,5005,"",20.230,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,21000175,5006,5006,"",20.230,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,21000220,4000,4000,"",15.610,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,21000220,5000,5000,"",23.100,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,21000220,5001,5001,"",23.100,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,21000220,5002,5002,"",23.100,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,21000220,5003,5003,"",23.100,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,21000220,5004,5004,"",23.100,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,21000220,5005,5005,"",23.100,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,21000220,5006,5006,"",23.100,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,23000060,4000,4000,"",25.190,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,23000060,5000,5000,"",24.660,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,23000060,5001,5001,"",24.660,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,23000060,5002,5002,"",24.660,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,23000060,5003,5003,"",24.660,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,23000060,5004,5004,"",24.660,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,23000060,5005,5005,"",24.660,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,23000060,5006,5006,"",24.660,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,23000080,4000,4000,"",15.060,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,23000080,5000,5000,"",16.840,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,23000080,5001,5001,"",16.840,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,23000080,5002,5002,"",16.840,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,23000080,5003,5003,"",16.840,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,23000080,5004,5004,"",16.840,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,23000080,5005,5005,"",16.840,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,23000080,5006,5006,"",16.840,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,24000040,5000,5000,"",47.150,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,24000040,5002,5002,"",47.150,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,24000040,5003,5003,"",47.150,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,24000040,5004,5004,"",47.150,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,24000040,5005,5005,"",47.150,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,24000040,5006,5006,"",47.150,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,24000041,5000,5000,"",58.650,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,24000041,5002,5002,"",58.650,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,24000041,5003,5003,"",58.650,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,24000041,5004,5004,"",58.650,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,24000041,5005,5005,"",58.650,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,24000041,5006,5006,"",58.650,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,24000042,5000,5000,"",88.840,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,24000042,5001,5001,"",88.840,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,24000042,5002,5002,"",88.840,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,24000042,5003,5003,"",88.840,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,24000042,5004,5004,"",88.840,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,24000042,5005,5005,"",88.840,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,24000042,5006,5006,"",88.840,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,24000080,5000,5000,"",109.250,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,24000080,5001,5001,"",109.250,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,24000080,5002,5002,"",109.250,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,24000080,5003,5003,"",109.250,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,24000080,5004,5004,"",109.250,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,24000080,5005,5005,"",109.250,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,24000080,5006,5006,"",109.250,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,24000090,5000,5000,"",126.500,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,24000090,5001,5001,"",126.500,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,24000090,5002,5002,"",126.500,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,24000090,5003,5003,"",126.500,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,24000090,5004,5004,"",126.500,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,24000090,5005,5005,"",126.500,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,24000090,5006,5006,"",126.500,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,24000091,5000,5000,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,24000091,5001,5001,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,24000091,5002,5002,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,24000091,5003,5003,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,24000091,5004,5004,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,24000091,5005,5005,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,24000091,5006,5006,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,24000092,5000,5000,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,24000092,5001,5001,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,24000092,5002,5002,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,24000092,5003,5003,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,24000092,5004,5004,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,24000092,5005,5005,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,24000092,5006,5006,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,24000093,5000,5000,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,24000093,5001,5001,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,24000093,5002,5002,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,24000093,5003,5003,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,24000093,5004,5004,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,24000093,5005,5005,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,24000093,5006,5006,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,24000094,5000,5000,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,24000094,5001,5001,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,24000094,5002,5002,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,24000094,5003,5003,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,24000094,5004,5004,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,24000094,5005,5005,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,24000094,5006,5006,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,24000095,5000,5000,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,24000095,5001,5001,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,24000095,5002,5002,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,24000095,5003,5003,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,24000095,5004,5004,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,24000095,5005,5005,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,24000095,5006,5006,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,24000096,5000,5000,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,24000096,5001,5001,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,24000096,5002,5002,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,24000096,5003,5003,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,24000096,5004,5004,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,24000096,5005,5005,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,24000096,5006,5006,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,24000097,5000,5000,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,24000097,5001,5001,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,24000097,5002,5002,"",0.000,t,f
