createdat,createdby,modifiedat,modifiedby,listamateriales,fechainiciovalidez,mensaje,fechafinvalidez,producto_codigo,centrologistico_codigo,numerolista,cantidadbase,nodo,contador,componente_codigo,numeroposicion,cantidad,unidadmedidacomp,relevantefabricacion,relevantecalcosto,utilizacion,alternativalista,historico
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,1272834.000,00000217,00000435,18000006,0890,2000.000,DOS,t,X,1,2,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,1272834.000,00000218,00000437,12000008,0900,15.560,QQI,t,X,1,2,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,1272834.000,00000219,00000439,12000008,0910,15.580,QQI,t,X,1,2,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,1272834.000,00000220,00000441,18000014,0920,1.000,L,t,X,1,2,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,1272834.000,00000221,00000443,12000008,0930,15.570,QQI,t,X,1,2,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,1272834.000,00000222,00000445,18000015,0940,2.000,UN,t,X,1,2,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,1272834.000,00000223,00000447,12000008,0950,15.650,QQI,t,X,1,2,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,1272834.000,00000224,00000449,12000008,0960,15.570,QQI,t,X,1,2,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,1272834.000,00000225,00000451,12000008,0970,15.620,QQI,t,X,1,2,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,1272834.000,00000226,00000453,12000008,0980,15.570,QQI,t,X,1,2,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,1272834.000,00000227,00000455,12000008,0990,15.530,QQI,t,X,1,2,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,1272834.000,00000228,00000457,18000006,1000,2000.000,DOS,t,X,1,2,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,1272834.000,00000229,00000459,12000009,1010,15.480,QQI,t,X,1,2,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,1272834.000,00000230,00000461,12000009,1020,15.320,QQI,t,X,1,2,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,1272834.000,00000231,00000463,18000014,1030,1.000,L,t,X,1,2,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,1272834.000,00000232,00000465,12000009,1040,15.220,QQI,t,X,1,2,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,1272834.000,00000233,00000467,12000009,1050,15.250,QQI,t,X,1,2,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,1272834.000,00000234,00000469,12000009,1060,15.210,QQI,t,X,1,2,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,1272834.000,00000235,00000471,18000022,1070,2.000,UN,t,X,1,2,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,1272834.000,00000236,00000473,12000009,1080,15.290,QQI,t,X,1,2,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,1272834.000,00000237,00000475,12000009,1090,15.290,QQI,t,X,1,2,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,1272834.000,00000238,00000477,12000009,1100,15.320,QQI,t,X,1,2,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,1272834.000,00000239,00000479,18000006,1110,2000.000,DOS,t,X,1,2,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,1272834.000,00000240,00000481,12000009,1120,15.260,QQI,t,X,1,2,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,1272834.000,00000241,00000483,12000009,1130,15.320,QQI,t,X,1,2,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,1272834.000,00000242,00000485,12000009,1140,16.060,QQI,t,X,1,2,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,1272834.000,00000243,00000487,12000009,1150,16.070,QQI,t,X,1,2,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,1272834.000,00000244,00000489,12000009,1160,16.130,QQI,t,X,1,2,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,1272834.000,00000245,00000491,12000009,1170,16.130,QQI,t,X,1,2,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,1272834.000,00000246,00000493,12000009,1180,7.480,QQI,t,X,1,2,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,1272834.000,00000247,00000495,12000009,1190,7.480,QQI,t,X,1,2,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,1272834.000,00000248,00000497,12000009,1200,7.480,QQI,t,X,1,2,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,1272834.000,00000249,00000499,12000009,1210,7.480,QQI,t,X,1,2,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,1272834.000,00000250,00000501,12000009,1220,7.480,QQI,t,X,1,2,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,8000.000,00000253,00000637,"",0010,7800.000,UN,t,"",1,3,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,8000.000,00000254,00000639,"",0020,1128.000,UN,t,"",1,3,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,8000.000,00000255,00000641,14000005,0090,-6900.000,UN,t,X,1,3,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,8000.000,00000256,00000643,14000000,0100,-700.000,UN,t,X,1,3,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,8000.000,00000257,00000645,12000007,0110,151.530,QQI,t,X,1,3,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,8000.000,00000258,00000647,12000007,0120,165.960,QQI,t,X,1,3,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,8000.000,00000259,00000649,18000006,0130,75.920,DOS,t,X,1,3,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,8000.000,00000260,00000651,12000007,0140,180.400,QQI,t,X,1,3,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,8000.000,00000261,00000653,12000007,0150,192.420,QQI,t,X,1,3,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,8000.000,00000262,00000655,18000014,0160,3.000,L,t,X,1,3,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,8000.000,00000263,00000657,12000007,0170,198.480,QQI,t,X,1,3,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,8000.000,00000264,00000659,18000010,0180,6.000,L,t,X,1,3,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,8000.000,00000265,00000661,12000007,0190,198.480,QQI,t,X,1,3,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,8000.000,00000266,00000663,12000007,0200,198.480,QQI,t,X,1,3,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,8000.000,00000285,00000701,18000010,0390,6.000,L,t,X,1,3,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,8000.000,00000286,00000703,12000008,0400,192.420,QQI,t,X,1,3,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,8000.000,00000287,00000705,12000008,0410,191.220,QQI,t,X,1,3,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,8000.000,00000288,00000707,12000008,0420,191.220,QQI,t,X,1,3,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,8000.000,00000289,00000709,12000008,0430,191.220,QQI,t,X,1,3,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,8000.000,00000290,00000711,12000008,0440,190.020,QQI,t,X,1,3,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,8000.000,00000291,00000713,12000008,0450,190.020,QQI,t,X,1,3,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,8000.000,00000292,00000715,18000006,0460,8000.000,DOS,t,X,1,3,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,8000.000,00000293,00000717,12000009,0470,190.020,QQI,t,X,1,3,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,8000.000,00000294,00000719,12000009,0480,188.810,QQI,t,X,1,3,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,8000.000,00000295,00000721,18000014,0490,3.000,L,t,X,1,3,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,8000.000,00000296,00000723,18000010,0500,6.000,L,t,X,1,3,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,8000.000,00000297,00000725,12000009,0510,188.810,QQI,t,X,1,3,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,8000.000,00000298,00000727,12000009,0520,188.810,QQI,t,X,1,3,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,8000.000,00000299,00000729,12000009,0530,187.610,QQI,t,X,1,3,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,8000.000,00000300,00000731,18000022,0540,7.000,UN,t,X,1,3,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,8000.000,00000301,00000733,12000009,0550,187.610,QQI,t,X,1,3,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,8000.000,00000302,00000735,12000009,0560,187.610,QQI,t,X,1,3,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,8000.000,00000303,00000737,12000009,0570,186.410,QQI,t,X,1,3,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,8000.000,00000304,00000739,18000006,0580,8000.000,DOS,t,X,1,3,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,8000.000,00000305,00000741,12000009,0590,186.410,QQI,t,X,1,3,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,8000.000,00000306,00000743,12000009,0600,186.410,QQI,t,X,1,3,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,8000.000,00000307,00000745,12000009,0610,185.210,QQI,t,X,1,3,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,8000.000,00000308,00000747,12000009,0620,185.210,QQI,t,X,1,3,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,8000.000,00000309,00000749,12000009,0630,185.210,QQI,t,X,1,3,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,8000.000,00000310,00000751,12000009,0640,184.000,QQI,t,X,1,3,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,8000.000,00000311,00000753,12000009,0650,184.000,QQI,t,X,1,3,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,8000.000,00000312,00000755,12000009,0660,184.000,QQI,t,X,1,3,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,8000.000,00000313,00000757,12000009,0670,184.000,QQI,t,X,1,3,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,8000.000,00000314,00000759,12000009,0680,184.000,QQI,t,X,1,3,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,8000.000,00000315,00000761,12000009,0690,184.000,QQI,t,X,1,3,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,8000.000,00000316,00000763,12000007,0700,20.700,QQI,t,X,1,3,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,8000.000,00000267,00000665,12000007,0210,198.480,QQI,t,X,1,3,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,8000.000,00000268,00000667,12000007,0220,198.480,QQI,t,X,1,3,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,8000.000,00000269,00000669,12000007,0230,197.230,QQI,t,X,1,3,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,8000.000,00000270,00000671,18000006,0240,8000.000,DOS,t,X,1,3,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,8000.000,00000271,00000673,12000007,0250,197.230,QQI,t,X,1,3,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,8000.000,00000272,00000675,18000014,0260,3.000,L,t,X,1,3,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,8000.000,00000273,00000677,18000010,0270,6.000,L,t,X,1,3,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,8000.000,00000274,00000679,12000008,0280,196.030,QQI,t,X,1,3,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,8000.000,00000275,00000681,12000008,0290,196.030,QQI,t,X,1,3,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,8000.000,00000276,00000683,12000008,0300,194.830,QQI,t,X,1,3,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,8000.000,00000277,00000685,12000008,0310,194.830,QQI,t,X,1,3,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,8000.000,00000278,00000687,12000008,0320,193.630,QQI,t,X,1,3,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,8000.000,00000279,00000689,12000008,0330,193.630,QQI,t,X,1,3,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,8000.000,00000280,00000691,12000008,0340,193.630,QQI,t,X,1,3,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,8000.000,00000281,00000693,18000006,0350,97.500,DOS,t,X,1,3,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,8000.000,00000282,00000695,12000008,0360,192.420,QQI,t,X,1,3,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,8000.000,00000283,00000697,12000008,0370,192.420,QQI,t,X,1,3,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,8000.000,00000284,00000699,18000014,0380,3.000,L,t,X,1,3,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,8000.000,00000317,00000765,12000007,0710,20.880,QQI,t,X,1,3,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,8000.000,00000318,00000767,18000006,0720,2000.000,DOS,t,X,1,3,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,8000.000,00000319,00000769,12000007,0730,21.220,QQI,t,X,1,3,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,8000.000,00000320,00000771,12000007,0740,21.920,QQI,t,X,1,3,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,8000.000,00000321,00000773,18000014,0750,1.000,L,t,X,1,3,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,8000.000,00000322,00000775,12000007,0760,22.260,QQI,t,X,1,3,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,8000.000,00000323,00000777,18000010,0770,2.000,L,t,X,1,3,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,8000.000,00000324,00000779,12000007,0780,22.780,QQI,t,X,1,3,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,8000.000,00000325,00000781,12000007,0790,22.780,QQI,t,X,1,3,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,8000.000,00000326,00000783,12000007,0800,22.780,QQI,t,X,1,3,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,8000.000,00000327,00000785,12000007,0810,22.960,QQI,t,X,1,3,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,8000.000,00000328,00000787,12000007,0820,22.960,QQI,t,X,1,3,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,8000.000,00000329,00000789,18000006,0830,2000.000,DOS,t,X,1,3,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,8000.000,00000330,00000791,12000007,0840,22.960,QQI,t,X,1,3,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,8000.000,00000331,00000793,18000014,0850,1.000,L,t,X,1,3,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,8000.000,00000332,00000795,18000010,0860,2.000,L,t,X,1,3,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,8000.000,00000333,00000797,12000008,0870,23.140,QQI,t,X,1,3,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,8000.000,00000334,00000799,12000008,0880,23.140,QQI,t,X,1,3,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,8000.000,00000335,00000801,12000008,0890,23.300,QQI,t,X,1,3,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,8000.000,00000336,00000803,12000008,0900,23.300,QQI,t,X,1,3,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,8000.000,00000337,00000805,12000008,0910,23.480,QQI,t,X,1,3,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,8000.000,00000338,00000807,12000008,0920,23.560,QQI,t,X,1,3,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,8000.000,00000339,00000809,12000008,0930,23.560,QQI,t,X,1,3,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,8000.000,00000340,00000811,18000006,0940,2000.000,DOS,t,X,1,3,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,8000.000,00000341,00000813,12000008,0950,23.660,QQI,t,X,1,3,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,8000.000,00000342,00000815,12000008,0960,23.820,QQI,t,X,1,3,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,8000.000,00000343,00000817,18000014,0970,1.000,L,t,X,1,3,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,8000.000,00000344,00000819,18000010,0980,2.000,L,t,X,1,3,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,8000.000,00000345,00000821,12000008,0990,23.820,QQI,t,X,1,3,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,8000.000,00000346,00000823,18000015,1000,2.000,UN,t,X,1,3,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,8000.000,00000347,00000825,12000008,1010,24.000,QQI,t,X,1,3,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,8000.000,00000348,00000827,12000008,1020,24.000,QQI,t,X,1,3,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,8000.000,00000349,00000829,12000008,1030,24.180,QQI,t,X,1,3,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,8000.000,00000350,00000831,12000008,1040,24.180,QQI,t,X,1,3,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,8000.000,00000351,00000833,12000008,1050,24.340,QQI,t,X,1,3,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20150101,"",00000000,17000004,2120,00000287,8000.000,00000352,00000835,18000006,1060,2000.000,DOS,t,X,1,3,t
